CustomerID,Recency,Frequency,Monetary
16510.0,371,13,248.1
16511.0,21,169,950.26
16513.0,4,35,874.59
16515.0,51,113,1627.13
16516.0,29,6,101.69999999999999
16517.0,276,17,162.7
16518.0,60,40,484.32
16519.0,24,13,215.07999999999998
16520.0,185,156,1046.57
16523.0,1,290,9418.470000000001
16525.0,1,182,12697.45
16526.0,171,15,290.36
16527.0,80,14,228.06
16528.0,3,17,244.41
16529.0,189,30,455.25
16531.0,21,77,1244.59
16533.0,18,169,1092.32
16535.0,4,31,593.75
16536.0,109,55,548.97
16539.0,2,45,1388.81
16542.0,53,5,119.62
16545.0,164,2,101.7
16546.0,290,25,787.15
16549.0,9,943,4139.13
16550.0,108,251,2298.97
16551.0,95,32,922.12
16552.0,242,17,379.73
16553.0,162,81,5049.02
16554.0,41,52,837.1
16555.0,34,17,285.89
16556.0,66,207,3313.79
16557.0,23,11,281.85
16558.0,0,459,8086.49
16560.0,26,56,841.41
16561.0,5,31,511.12
16563.0,53,18,845.74
16565.0,363,3,173.7
16566.0,14,18,614.66
16567.0,193,35,865.6
16569.0,2,5,124.2
16570.0,14,126,3738.4
16571.0,26,87,1421.69
16572.0,126,57,1009.6
16573.0,84,42,663.61
16574.0,70,28,451.44
16581.0,182,9,105.84
16582.0,112,6,313.62
16583.0,373,14,233.45
16584.0,79,28,936.08
16586.0,248,8,463.95
16587.0,231,13,225.15
16589.0,70,33,459.24
16591.0,68,10,213.5
16592.0,3,216,4113.68
16593.0,50,27,330.03
16594.0,74,40,176.02
16595.0,60,82,358.96
16596.0,15,12,250.15
16597.0,3,7,90.04
16598.0,285,10,145.04999999999998
16600.0,3,62,813.52
16601.0,40,31,244.79999999999998
16602.0,35,29,528.08
16603.0,74,34,482.47
16607.0,17,170,2802.71
16609.0,14,276,5493.46
16610.0,218,6,75.66
16611.0,185,10,129.49
16612.0,32,66,1187.66
16613.0,69,30,618.59
16614.0,182,26,506.19
16616.0,14,33,500.42
16617.0,235,5,151.85
16618.0,30,96,2647.59
16619.0,263,14,226.21
16620.0,3,9,178.96
16621.0,51,29,813.48
16623.0,245,5,129.45
16624.0,80,48,810.5699999999999
16625.0,274,23,333.08
16626.0,0,179,4413.1
16627.0,78,20,322.8
16628.0,29,117,2188.05
16629.0,73,64,417.73
16633.0,16,152,2883.1
16634.0,222,9,217.9
16637.0,31,69,1154.47
16638.0,22,94,1680.72
16639.0,30,50,1257.51
16641.0,105,12,231.10000000000002
16642.0,4,34,688.33
16643.0,245,27,487.51
16644.0,177,62,833.78
16647.0,169,14,214.06
16648.0,42,19,290.65999999999997
16650.0,71,24,518.42
16652.0,58,118,6773.97
16653.0,15,69,1212.66
16654.0,140,29,601.27
16655.0,17,259,3590.23
16656.0,21,65,5700.8
16657.0,9,201,931.94
16658.0,367,8,123.24
16659.0,188,2,39.12
16660.0,15,15,810.45
16665.0,361,9,135.39999999999998
16666.0,18,31,118.59
16667.0,67,53,570.13
16668.0,14,20,306.71999999999997
16669.0,23,157,1373.69
16670.0,16,252,4095.9
16671.0,27,3,309.39
16672.0,1,113,7908.14
16674.0,54,95,318.44
16676.0,33,89,1592.1200000000001
16678.0,2,162,3109.6
16679.0,365,3,129.75
16680.0,42,10,183.7
16681.0,72,44,1770.34
16682.0,4,30,1028.0
16684.0,3,166,21059.36
16685.0,60,60,323.46
16686.0,46,578,3060.1
16688.0,0,62,1260.86
16689.0,75,13,422.59999999999997
16690.0,71,12,225.57999999999998
16692.0,255,2,158.5
16693.0,68,59,481.62
16696.0,134,10,657.9000000000001
16697.0,240,21,112.75
16700.0,8,308,5076.55
16701.0,8,143,5397.82
16705.0,0,266,13167.69
16706.0,36,110,526.11
16708.0,45,27,656.63
16709.0,84,79,3029.87
16710.0,18,401,2482.62
16711.0,2,20,1139.83
16712.0,17,435,3391.37
16713.0,18,624,6923.13
16714.0,218,92,911.53
16715.0,77,19,301.71999999999997
16716.0,266,1,166.8
16717.0,23,199,3858.38
16718.0,368,44,623.33
16719.0,14,200,1790.0
16720.0,25,25,154.82
16721.0,261,37,292.47
16722.0,16,225,4730.81
16723.0,90,43,589.15
16725.0,301,150,780.81
16726.0,25,182,1380.89
16727.0,363,46,272.82
16728.0,45,253,1048.28
16729.0,37,656,7238.34
16730.0,51,79,742.04
16732.0,31,28,603.75
16734.0,51,53,650.51
16735.0,78,125,2300.56
16738.0,297,1,3.75
16739.0,176,13,323.0
16743.0,28,191,2238.09
16744.0,10,233,1301.16
16745.0,86,357,7194.3
16746.0,4,449,6697.66
16747.0,37,42,836.06
16748.0,17,69,1515.9
16750.0,44,92,622.67
16751.0,30,24,846.72
16752.0,372,9,207.5
16753.0,57,34,223.92000000000002
16755.0,113,170,1496.83
16756.0,214,13,239.4
16757.0,318,7,106.83000000000001
16758.0,64,22,369.34000000000003
16759.0,7,42,789.79
16761.0,96,13,316.62
16762.0,19,89,1501.38
16763.0,198,23,611.85
16764.0,3,691,2794.07
16765.0,293,1,34.0
16766.0,272,34,1145.6
16767.0,30,221,5376.6
16768.0,47,54,478.09000000000003
16769.0,259,40,380.39
16770.0,57,144,769.71
16771.0,32,255,2246.81
16773.0,56,26,171.59
16774.0,67,47,661.1
16775.0,9,157,1695.28
16776.0,59,72,386.92
16777.0,79,48,225.51
16778.0,73,16,245.94
16779.0,1,331,10395.300000000001
16780.0,99,60,425.19
16781.0,371,17,311.25
16782.0,9,190,2279.9
16784.0,19,3,107.6
16788.0,122,141,593.09
16789.0,7,5,80.8
16790.0,3,93,1545.6200000000001
16791.0,28,320,1721.78
16792.0,281,12,110.38000000000001
16793.0,56,16,243.84
16794.0,0,281,1221.16
16795.0,364,66,414.88
16796.0,88,18,305.62
16800.0,10,163,1201.1
16801.0,162,76,1619.73
16803.0,64,24,332.3
16804.0,22,60,536.99
16805.0,173,98,460.59
16806.0,102,99,799.9
16807.0,142,67,1121.59
16808.0,98,23,288.42
16809.0,22,149,914.69
16810.0,191,15,309.54
16811.0,4,28,547.07
16812.0,360,15,479.35
16813.0,7,444,1691.05
16814.0,13,324,6509.1
16816.0,102,28,417.06
16817.0,2,86,1604.75
16818.0,10,188,3349.57
16820.0,95,26,497.61
16823.0,226,38,358.38
16824.0,15,26,460.64
16825.0,38,28,775.1800000000001
16826.0,50,22,341.7
16828.0,92,8,128.5
16829.0,156,11,197.22
16830.0,38,23,325.91
16832.0,183,12,199.15
16833.0,0,47,1106.53
16834.0,227,24,413.46
16835.0,127,10,180.85
16836.0,39,11,251.87
16837.0,30,165,3170.98
16838.0,196,25,588.85
16839.0,8,258,14513.75
16841.0,36,116,1869.82
16842.0,100,63,1264.19
16843.0,42,378,10196.57
16846.0,49,11,214.32
16847.0,42,12,193.44
16848.0,52,14,281.42
16849.0,186,8,124.57
16850.0,333,19,332.41
16851.0,3,20,342.45
16852.0,9,9,144.91000000000003
16855.0,23,19,328.4
16856.0,14,2,35.400000000000006
16858.0,368,10,375.69000000000005
16859.0,144,52,747.81
16861.0,59,6,173.76
16863.0,30,26,502.8
16866.0,140,11,207.73999999999998
16869.0,22,127,825.0
16871.0,21,137,2812.34
16872.0,76,7,680.02
16873.0,4,278,6773.62
16875.0,66,112,2095.53
16877.0,11,155,852.16
16878.0,83,3,13.3
16880.0,30,178,1519.08
16882.0,66,39,705.12
16883.0,186,38,276.73
16884.0,37,26,429.84000000000003
16885.0,14,97,470.05
16887.0,34,36,194.67000000000002
16889.0,194,135,1578.67
16891.0,1,189,804.64
16892.0,0,97,524.91
16893.0,366,45,145.93
16895.0,64,67,218.3
16897.0,298,37,289.78
16898.0,25,149,504.15999999999997
16899.0,7,125,1281.56
16900.0,16,79,887.11
16902.0,115,43,1482.63
16903.0,28,58,372.44
16904.0,3,698,3749.26
16905.0,4,208,3102.43
16906.0,81,89,578.21
16907.0,28,150,981.23
16909.0,71,18,379.14
16910.0,3,526,1502.43
16912.0,28,101,2575.38
16913.0,289,8,113.44
16914.0,35,36,207.68
16915.0,8,56,621.2900000000001
16916.0,23,140,575.06
16917.0,276,9,391.52
16918.0,49,128,1068.82
16919.0,155,326,2596.03
16921.0,60,56,168.24
16923.0,11,657,7242.13
16924.0,20,83,846.75
16926.0,370,14,230.25
16927.0,115,6,543.05
16928.0,79,209,2847.6
16929.0,3,77,1295.39
16930.0,25,54,380.55
16931.0,4,894,4602.96
16932.0,52,49,160.26
16933.0,0,43,562.87
16934.0,54,62,950.9300000000001
16936.0,25,53,261.0
16938.0,8,240,1903.13
16940.0,51,304,3049.46
16942.0,12,278,1919.46
16943.0,211,33,816.73
16945.0,21,249,4345.5
16947.0,235,21,406.48
16948.0,138,19,435.02
16949.0,3,58,786.27
16950.0,56,42,1178.56
16951.0,134,86,1277.75
16952.0,108,16,167.61
16953.0,29,1,20.8
16954.0,0,54,2085.08
16955.0,184,25,518.67
16956.0,17,16,308.74
16957.0,238,16,416.64
16959.0,86,7,117.35000000000001
16960.0,38,101,507.05
16961.0,115,14,234.17
16963.0,186,7,110.55000000000001
16965.0,226,25,200.79999999999998
16966.0,7,27,1842.9699999999998
16967.0,188,21,319.02
16968.0,3,31,439.43
16969.0,38,42,650.41
16971.0,37,41,357.21
16976.0,266,2,251.51999999999998
16978.0,77,39,344.33
16979.0,3,89,1852.0
16980.0,254,86,845.76
16982.0,60,22,384.06
16983.0,12,147,1930.8899999999999
16984.0,87,395,4476.31
16985.0,16,119,5219.32
16986.0,29,2,83.2
16987.0,2,129,1625.05
16988.0,4,7,126.12
16989.0,6,12,1133.25
16990.0,218,1,179.0
16992.0,10,93,1614.31
16996.0,29,37,1456.96
16997.0,287,12,702.0
16998.0,149,4,295.0
16999.0,22,23,484.82
17001.0,0,169,3989.57
17002.0,85,49,1493.73
17004.0,45,41,1143.96
17006.0,4,44,781.78
17007.0,50,52,889.9300000000001
17010.0,17,11,195.36
17011.0,29,15,270.9
17014.0,7,73,585.91
17015.0,28,205,1837.52
17017.0,2,252,8694.26
17018.0,40,16,920.1
17019.0,10,230,1271.15
17022.0,30,7,71.0
17024.0,44,3,95.85
17025.0,60,9,357.77
17026.0,184,4,154.82999999999998
17027.0,78,153,890.29
17030.0,63,11,146.87
17031.0,11,22,380.35
17033.0,85,27,775.74
17034.0,15,30,745.52
17035.0,245,28,433.53000000000003
17037.0,87,75,1267.32
17038.0,29,22,112.4
17040.0,137,15,449.73
17041.0,26,70,1081.57
17042.0,2,98,1044.3799999999999
17043.0,31,102,1735.18
17044.0,24,4,535.6800000000001
17045.0,112,22,339.44
17046.0,156,22,642.02
17047.0,84,65,1100.9
17048.0,117,43,925.35
17049.0,2,317,5409.9800000000005
17050.0,95,316,3228.84
17051.0,193,43,247.14000000000001
17052.0,27,87,412.2
17053.0,130,13,498.48
17054.0,27,83,1356.33
17058.0,81,62,1179.89
17059.0,29,505,3090.42
17060.0,265,5,234.24
17061.0,73,93,3779.73
17062.0,313,70,538.37
17063.0,20,78,1461.14
17064.0,58,62,859.35
17068.0,11,296,4552.14
17069.0,27,143,2709.7000000000003
17070.0,113,64,312.14
17071.0,27,140,2429.03
17073.0,17,173,1445.67
17075.0,17,76,833.7
17076.0,35,25,841.0799999999999
17078.0,35,28,378.2
17079.0,77,2,118.80000000000001
17080.0,21,8,287.62
17081.0,24,59,288.06
17082.0,32,80,1753.85
17083.0,108,52,1405.78
17084.0,34,162,2949.75
17085.0,122,187,1566.65
17086.0,6,95,1841.28
17088.0,27,115,1991.01
17090.0,3,63,2043.95
17091.0,2,195,3827.76
17092.0,49,124,1777.39
17094.0,321,14,302.0
17095.0,22,74,1324.16
17096.0,14,48,1022.13
17097.0,1,205,952.59
17100.0,17,65,971.74
17101.0,9,42,1621.73
17102.0,261,1,25.5
17105.0,158,90,665.78
17107.0,32,415,10371.01
17109.0,28,114,883.87
17110.0,164,12,163.29999999999998
17111.0,46,30,248.61
17114.0,5,126,808.23
17115.0,7,39,837.5
17117.0,287,9,116.19999999999999
17118.0,317,10,157.02
17119.0,2,35,606.91
17120.0,232,18,307.46
17122.0,118,7,138.32
17123.0,161,9,345.29999999999995
17124.0,184,31,298.5
17125.0,49,40,259.35
17126.0,151,250,1000.85
17128.0,334,14,157.09
17131.0,4,133,2462.78
17133.0,15,18,1884.24
17134.0,106,24,425.0
17135.0,15,52,1139.73
17138.0,275,24,380.5
17139.0,15,478,10668.47
17140.0,246,20,465.32
17142.0,238,15,579.0
17144.0,0,48,984.57
17146.0,105,35,749.78
17147.0,22,81,1714.59
17148.0,51,9,124.88
17152.0,194,12,573.5
17153.0,23,14,213.78
17154.0,74,23,329.34
17155.0,17,20,251.70000000000002
17157.0,7,13,319.0
17158.0,31,67,1266.97
17159.0,21,101,1538.88
17160.0,30,229,3518.03
17162.0,28,104,1715.46
17163.0,21,5,293.1
17164.0,32,144,2467.35
17165.0,283,10,158.68
17166.0,38,12,206.34
17169.0,57,54,835.78
17171.0,288,16,224.91
17172.0,78,15,317.76
17173.0,4,86,3766.6
17174.0,217,4,59.9
17175.0,43,63,1443.69
17176.0,201,15,306.13
17179.0,177,79,711.37
17180.0,55,128,796.03
17181.0,56,23,239.92000000000002
17183.0,7,73,3347.31
17186.0,46,2,144.0
17187.0,226,10,203.95
17188.0,10,84,2474.23
17189.0,105,56,382.43
17190.0,58,19,444.74
17191.0,27,237,2095.13
17193.0,35,32,1699.3000000000002
17194.0,273,25,260.94
17197.0,29,29,1013.01
17198.0,23,92,690.96
17201.0,53,38,341.82
17203.0,35,147,3347.61
17204.0,174,57,1564.56
17205.0,53,13,384.08
17206.0,52,7,204.24
17211.0,26,211,2317.2200000000003
17212.0,252,4,226.85
17213.0,39,157,2781.23
17214.0,59,102,1068.7
17217.0,233,9,113.5
17218.0,3,269,1958.62
17219.0,31,25,114.23
17220.0,23,472,3198.25
17221.0,6,57,332.94
17222.0,64,28,354.15
17223.0,309,49,426.79
17226.0,308,21,393.49
17227.0,18,46,938.9300000000001
17228.0,15,208,1906.09
17229.0,95,47,318.76
17230.0,263,69,3638.41
17231.0,11,527,3168.6
17232.0,2,36,421.52
17233.0,34,25,190.88
17234.0,182,14,149.89000000000001
17235.0,24,29,550.06
17236.0,12,101,914.45
17237.0,10,19,314.69
17238.0,2,561,3742.58
17239.0,312,15,382.5
17242.0,107,40,1135.04
17243.0,0,399,8268.85
17244.0,52,31,954.9
17245.0,204,9,171.45
17247.0,14,53,281.38
17248.0,119,68,318.36
17250.0,3,56,384.13
17251.0,362,39,283.28000000000003
17252.0,116,85,353.09
17253.0,17,18,178.26
17254.0,4,105,269.93
17255.0,40,75,297.15
17256.0,106,16,240.0
17259.0,147,123,602.95
17262.0,51,11,838.36
17263.0,207,21,62.6
17265.0,138,120,560.1800000000001
17266.0,1,79,310.35
17267.0,126,36,316.78
17268.0,107,5,464.12
17272.0,41,114,2148.63
17274.0,34,25,111.14
17277.0,227,69,1065.3500000000001
17278.0,240,15,246.04
17279.0,57,9,187.82999999999998
17282.0,129,93,1321.81
17284.0,59,292,1652.58
17286.0,21,42,153.11
17287.0,25,122,1063.33
17288.0,8,139,1418.86
17289.0,31,109,943.57
17290.0,3,98,523.68
17293.0,7,135,1875.1100000000001
17295.0,28,69,556.95
17297.0,16,43,129.0
17298.0,100,30,498.42
17299.0,11,57,669.11
17301.0,20,64,197.05
17302.0,14,78,1135.24
17303.0,360,50,248.78
17306.0,10,53,5329.280000000001
17309.0,94,12,82.75
17311.0,77,55,1384.85
17312.0,154,12,154.70000000000002
17313.0,30,22,1879.56
17314.0,24,131,2527.92
17315.0,1,467,6290.14
17317.0,45,4,408.00000000000006
17320.0,99,73,1200.6200000000001
17321.0,7,107,700.86
17323.0,14,200,921.07
17324.0,17,50,990.23
17325.0,279,6,96.8
17329.0,13,33,523.11
17330.0,22,6,363.9
17331.0,123,1,175.2
17333.0,85,28,494.25
17334.0,301,11,307.02
17337.0,150,522,2020.33
17338.0,16,749,6642.77
17339.0,93,9,243.36
17340.0,29,406,12077.29
17341.0,156,176,778.94
17343.0,354,17,193.64
17344.0,45,31,160.15
17345.0,14,85,536.9
17346.0,3,486,2671.63
17348.0,14,202,1155.41
17349.0,178,9,110.75
17350.0,7,71,1286.07
17351.0,35,27,587.15
17354.0,50,15,1171.06
17356.0,311,19,178.22
17357.0,23,42,386.94
17358.0,302,59,365.85
17359.0,10,14,127.44
17360.0,16,127,583.84
17361.0,48,28,487.78000000000003
17362.0,238,35,312.23
17364.0,0,406,4479.32
17365.0,12,467,4801.17
17367.0,237,34,168.4
17368.0,22,109,1377.67
17370.0,72,33,446.18
17371.0,16,82,421.82
17372.0,40,253,1342.68
17373.0,39,57,646.92
17374.0,218,28,495.77
17375.0,198,69,400.1
17376.0,70,24,203.2
17377.0,23,418,4100.92
17379.0,10,82,404.24
17381.0,8,73,7178.73
17382.0,64,2,65.4
17383.0,3,50,198.87
17384.0,18,14,122.2
17385.0,14,47,261.11
17386.0,7,26,1626.66
17387.0,19,78,784.11
17388.0,77,12,191.07999999999998
17389.0,0,166,12295.22
17391.0,163,1,101.76
17392.0,306,61,457.62
17394.0,218,4,203.86999999999998
17396.0,38,14,1603.8
17397.0,21,90,695.57
17398.0,114,38,653.38
17400.0,125,212,2129.57
17402.0,4,55,1819.83
17403.0,35,33,281.62
17404.0,25,143,13629.699999999999
17405.0,0,82,1031.41
17406.0,332,110,1655.23
17408.0,162,2,32.65
17409.0,184,13,771.85
17410.0,15,64,1214.72
17411.0,11,41,778.94
17412.0,2,66,1258.06
17414.0,43,5,388.0
17415.0,79,14,507.84
17416.0,29,267,6478.42
17418.0,41,30,463.46000000000004
17419.0,10,206,4226.57
17420.0,49,30,598.83
17422.0,15,117,1979.37
17423.0,45,26,698.41
17425.0,18,43,759.17
17426.0,7,270,4797.56
17427.0,71,2,100.8
17428.0,0,326,16684.45
17429.0,127,39,524.9200000000001
17430.0,32,14,265.76
17431.0,312,42,402.88
17432.0,17,48,365.76
17433.0,87,54,303.15999999999997
17434.0,1,134,2373.82
17436.0,1,9,216.29999999999998
17438.0,253,17,388.45000000000005
17440.0,156,5,186.42000000000002
17442.0,36,135,2248.56
17444.0,151,134,2389.1
17446.0,176,9,120.9
17447.0,39,36,541.53
17449.0,1,274,2519.89
17450.0,7,145,12679.46
17451.0,0,100,1721.4
17453.0,17,19,486.71999999999997
17454.0,191,60,517.24
17455.0,203,8,131.7
17456.0,364,17,249.86
17457.0,126,16,880.9
17458.0,14,54,316.5
17459.0,42,98,652.23
17460.0,93,29,622.4300000000001
17461.0,22,109,756.62
17462.0,59,27,675.69
17463.0,15,215,1896.41
17464.0,157,9,289.96000000000004
17466.0,9,41,763.28
17468.0,9,5,137.0
17469.0,15,88,1870.97
17470.0,44,78,1125.07
17472.0,190,179,709.58
17475.0,78,14,194.37
17480.0,77,29,511.82
17481.0,3,82,1255.59
17483.0,64,21,414.04
17486.0,260,24,396.87
17489.0,58,29,376.64
17490.0,0,76,2092.32
17491.0,0,109,3558.87
17492.0,247,12,374.57
17495.0,7,27,497.56
17496.0,358,10,271.05
17498.0,75,17,272.22
17499.0,289,40,622.88
17500.0,29,2,33.0
17501.0,220,18,288.6
17502.0,8,28,689.1
17503.0,2,38,558.96
17504.0,205,127,2997.0299999999997
17505.0,161,52,1145.84
17506.0,75,14,302.2
17507.0,261,88,605.58
17508.0,280,22,387.31
17509.0,57,366,6115.14
17510.0,24,20,308.48
17511.0,2,891,70109.31
17512.0,28,105,2924.9900000000002
17513.0,71,6,513.2
17514.0,127,40,208.65
17515.0,30,87,639.02
17516.0,14,137,768.08
17517.0,308,11,153.94
17519.0,16,82,1844.02
17520.0,53,30,546.81
17521.0,29,45,723.2099999999999
17522.0,1,73,1070.71
17523.0,10,32,435.24
17524.0,360,6,145.0
17525.0,359,9,422.70000000000005
17526.0,4,17,729.1
17527.0,53,47,939.37
17528.0,0,250,3627.33
17530.0,0,394,2385.0
17531.0,189,14,296.7
17534.0,53,9,223.36
17535.0,279,13,164.4
17536.0,176,3,76.5
17537.0,29,74,897.44
17538.0,25,9,98.42
17540.0,24,25,578.9
17542.0,269,25,170.75
17545.0,42,137,642.9
17548.0,233,5,103.3
17549.0,23,6,148.86
17550.0,196,42,267.16
17551.0,358,43,306.84
17552.0,59,49,930.41
17554.0,0,87,1952.06
17555.0,19,106,483.26
17556.0,205,6,157.9
17557.0,13,34,541.46
17560.0,94,26,854.95
17561.0,18,45,167.43
17562.0,13,63,1122.38
17564.0,23,49,454.01
17566.0,7,152,901.21
17567.0,6,164,4099.48
17569.0,331,29,344.14
17571.0,49,290,1495.33
17572.0,70,12,226.75000000000003
17573.0,28,25,380.6
17574.0,242,8,185.65
17576.0,7,408,3621.55
17578.0,217,5,143.45999999999998
17579.0,4,50,448.90000000000003
17580.0,252,45,215.72
17581.0,0,440,11045.04
17582.0,235,29,175.27
17584.0,6,35,1242.3
17585.0,108,204,1129.77
17588.0,99,22,976.2
17589.0,59,252,2403.78
17590.0,1,199,1478.45
17591.0,72,166,2225.9700000000003
17593.0,3,213,3927.34
17594.0,84,50,993.18
17595.0,11,81,388.01
17596.0,22,253,2821.51
17597.0,213,54,1836.8700000000001
17600.0,17,13,161.67000000000002
17601.0,238,9,116.00999999999999
17602.0,1,559,4850.97
17603.0,77,10,144.72
17604.0,216,63,309.36
17608.0,32,55,192.06
17609.0,40,237,1112.22
17611.0,6,567,3980.57
17612.0,52,135,2048.45
17613.0,22,312,4559.150000000001
17614.0,56,99,389.65
17615.0,129,14,329.6
17616.0,173,2,244.79999999999998
17618.0,5,78,971.58
17619.0,311,76,218.1
17620.0,59,4,81.44
17621.0,20,26,1379.9
17623.0,32,33,527.0500000000001
17624.0,14,50,843.48
17625.0,17,313,2046.19
17628.0,80,5,75.75
17629.0,5,121,1813.28
17630.0,169,26,503.59999999999997
17631.0,1,39,528.33
17633.0,30,70,1324.84
17634.0,35,297,2361.9700000000003
17636.0,18,20,285.56
17637.0,30,35,547.0600000000001
17639.0,275,7,108.5
17640.0,86,4,384.78
17642.0,119,40,712.29
17643.0,372,8,101.55
17644.0,0,157,2895.64
17646.0,218,51,1008.39
17647.0,64,7,133.06
17648.0,60,91,1797.5
17649.0,137,52,868.49
17650.0,20,8,166.08
17651.0,11,232,3945.0
17652.0,24,259,4867.72
17653.0,36,43,996.36
17654.0,276,22,117.55
17655.0,10,91,2638.94
17656.0,72,82,1674.69
17658.0,25,19,595.42
17659.0,16,158,2999.46
17660.0,140,40,194.11
17663.0,25,86,1802.91
17664.0,18,43,604.64
17666.0,3,18,728.16
17667.0,65,116,2055.51
17668.0,0,15,347.75
17669.0,42,68,3406.7200000000003
17670.0,227,11,205.7
17671.0,15,52,1340.71
17672.0,49,109,2926.17
17673.0,1,227,1629.12
17674.0,73,27,551.04
17675.0,0,705,20374.28
17676.0,3,78,1387.68
17677.0,1,301,15667.69
17678.0,263,16,298.11
17679.0,52,30,1992.1100000000001
17680.0,23,11,184.4
17682.0,9,118,2474.33
17684.0,43,15,239.41
17685.0,16,130,3191.53
17686.0,6,286,5739.46
17690.0,29,255,4507.95
17691.0,357,19,290.40000000000003
17692.0,126,46,740.9399999999999
17693.0,136,16,200.47
17694.0,141,15,283.12
17695.0,131,35,765.34
17696.0,37,115,2285.71
17697.0,235,19,338.95
17698.0,260,8,154.95
17700.0,16,142,2534.64
17701.0,252,24,417.95
17702.0,29,74,1824.37
17703.0,34,55,798.74
17704.0,168,31,885.19
17705.0,2,103,1823.52
17706.0,3,382,10504.49
17707.0,184,5,152.4
17708.0,187,35,267.08
17709.0,169,7,137.45
17711.0,10,23,385.1
17712.0,44,29,522.91
17714.0,320,10,153.0
17716.0,22,245,5655.99
17718.0,231,6,139.35
17719.0,37,274,5396.04
17720.0,25,50,1195.94
17722.0,95,114,2118.04
17723.0,172,4,163.9
17724.0,70,40,1033.0
17725.0,15,192,3439.08
17727.0,14,66,1060.25
17728.0,3,165,2876.01
17730.0,2,216,4890.4800000000005
17731.0,78,67,1240.11
17732.0,372,18,303.97
17733.0,38,35,692.19
17734.0,53,43,700.63
17735.0,1,689,13109.83
17736.0,8,25,377.44
17737.0,8,10,168.24
17738.0,18,97,1879.05
17739.0,11,46,2578.95
17742.0,112,15,355.11
17744.0,3,136,2322.4
17746.0,239,6,110.25
17747.0,112,1,71.4
17749.0,177,35,674.52
17750.0,4,190,1796.58
17752.0,358,1,80.64
17754.0,0,92,1772.26
17757.0,0,734,5350.71
17758.0,18,411,3456.28
17759.0,16,94,834.57
17760.0,21,25,287.59
17761.0,32,19,712.78
17763.0,262,1,15.0
17764.0,50,75,818.8199999999999
17765.0,158,57,371.88
17767.0,14,21,271.2
17768.0,7,105,2273.1800000000003
17769.0,12,310,3997.98
17770.0,198,38,1143.27
17771.0,56,52,244.91
17772.0,10,51,181.93
17774.0,96,154,1224.63
17775.0,254,3,56.4
17777.0,24,182,661.7
17779.0,20,82,658.57
17781.0,158,12,188.02
17783.0,71,67,283.47
17785.0,52,13,131.94
17786.0,84,67,276.7
17787.0,152,134,1865.19
17788.0,129,3,16.7
17789.0,280,14,225.9
17790.0,26,190,1965.55
17791.0,29,10,106.1
17793.0,24,56,322.2
17795.0,179,46,350.39
17796.0,39,82,697.9
17797.0,21,110,780.01
17799.0,21,408,3055.93
17800.0,36,104,1199.01
17802.0,81,140,1285.04
17805.0,73,10,512.31
17806.0,10,43,546.04
17809.0,15,52,2677.51
17811.0,3,845,7631.89
17812.0,12,138,730.9399999999999
17813.0,13,361,1766.96
17816.0,36,14,35.14
17817.0,3,33,387.68
17819.0,71,45,2653.67
17824.0,50,13,298.4
17827.0,4,217,1994.66
17828.0,22,66,1365.09
17829.0,298,30,889.24
17830.0,1,23,398.7
17831.0,32,2,35.400000000000006
17832.0,49,51,151.61
17835.0,2,61,350.64
17836.0,46,22,109.41
17837.0,41,168,1592.96
17838.0,26,121,2779.3
17839.0,41,53,337.54
17841.0,1,7587,39897.27
17843.0,302,37,205.48
17844.0,106,5,51.559999999999995
17848.0,80,51,901.1999999999999
17849.0,217,26,605.8000000000001
17850.0,371,297,5391.21
17852.0,11,24,114.34
17854.0,184,15,311.26
17855.0,372,17,208.97
17856.0,1,13,678.83
17857.0,3,14,1485.22
17858.0,5,199,5155.66
17859.0,304,24,148.0
17860.0,368,58,252.8
17861.0,2,218,2099.15
17862.0,323,11,330.9
17863.0,58,148,3160.0
17864.0,12,102,597.5
17865.0,30,369,10240.72
17866.0,142,9,329.65
17867.0,29,69,412.37
17869.0,106,39,427.76
17870.0,1,264,1562.45
17871.0,204,10,155.9
17873.0,79,44,1859.16
17874.0,184,46,683.46
17877.0,169,12,237.61
17878.0,43,26,379.45
17879.0,173,6,178.51999999999998
17880.0,364,26,458.92
17881.0,303,8,133.35000000000002
17883.0,2,135,668.24
17884.0,3,116,717.03
17885.0,11,63,189.77
17886.0,31,105,897.96
17887.0,128,10,111.35
17888.0,20,67,726.05
17889.0,211,20,203.45
17890.0,322,94,602.09
17891.0,161,34,203.85999999999999
17892.0,55,28,244.1
17893.0,224,16,112.25
17894.0,71,190,1118.58
17895.0,43,16,98.0
17896.0,22,2,256.32
17897.0,172,107,563.66
17898.0,84,27,151.64
17899.0,158,31,155.38
17900.0,189,6,112.19999999999999
17901.0,28,18,109.99
17904.0,20,38,191.67
17905.0,70,34,800.24
17906.0,246,12,72.9
17908.0,373,57,242.85999999999999
17911.0,8,39,366.23
17912.0,309,38,311.01
17913.0,58,59,411.6
17914.0,3,75,334.45
17917.0,44,94,341.28
17919.0,87,22,1065.24
17920.0,3,669,4194.02
17921.0,63,144,826.1
17924.0,11,26,1703.7
17926.0,132,21,397.29
17928.0,44,23,212.54
17929.0,10,3,332.20000000000005
17930.0,35,39,1740.48
17931.0,133,64,407.94
17932.0,28,90,1331.57
17934.0,51,21,704.25
17935.0,137,29,145.79
