CustomerID,Recency,Frequency,Monetary,Cluster
15981.0,24,97,3408.48,0
15983.0,21,113,1475.02,0
15984.0,2,269,2837.25,0
15985.0,122,37,1142.42,0
15986.0,29,14,168.12,0
15987.0,11,127,1093.17,0
15988.0,18,27,158.03,0
15990.0,43,52,792.11,0
15992.0,3,3,41.989999999999995,0
15993.0,8,536,2791.36,0
15994.0,54,35,427.07,0
15996.0,87,130,1060.68,0
15998.0,36,506,3089.97,0
16003.0,29,101,2235.37,0
16005.0,11,206,610.53,0
16006.0,210,8,101.4,1
16007.0,47,385,1701.94,0
16008.0,23,33,478.78,0
16009.0,21,90,992.71,0
16010.0,245,84,406.79,1
16011.0,7,211,3362.29,0
16012.0,34,94,1415.29,0
16013.0,7,68,4157.26,0
16014.0,37,145,662.38,0
16015.0,3,175,702.61,0
16016.0,2,233,1508.18,0
16017.0,46,32,211.88,0
16018.0,38,28,408.90000000000003,0
16019.0,46,160,3786.2400000000002,0
16020.0,16,46,851.01,0
16022.0,259,76,628.28,1
16023.0,45,100,719.39,0
16024.0,11,62,250.82,0
16025.0,29,28,439.65999999999997,0
16026.0,42,32,236.09,0
16027.0,91,16,934.62,0
16029.0,38,153,20753.31,0
16030.0,309,29,331.24,1
16031.0,91,98,548.5600000000001,0
16033.0,5,1136,8815.98,0
16034.0,195,22,437.7,1
16036.0,86,55,758.92,0
16037.0,269,39,855.02,1
16038.0,7,26,471.78000000000003,0
16040.0,64,65,1313.55,0
16042.0,21,71,1197.27,0
16043.0,37,39,773.99,0
16045.0,119,83,1340.7,0
16048.0,372,8,256.44,1
16049.0,39,295,1105.45,0
16050.0,173,10,137.9,1
16052.0,53,34,362.06,0
16053.0,32,84,1511.95,0
16054.0,144,70,783.9,1
16055.0,220,8,134.8,1
16056.0,44,68,664.85,0
16057.0,15,121,2263.12,0
16059.0,65,180,1459.8600000000001,0
16062.0,9,64,1153.62,0
16063.0,259,23,335.32,1
16065.0,364,74,372.09,1
16066.0,16,99,1520.7,0
16070.0,21,33,852.15,0
16071.0,44,21,326.24,0
16072.0,287,23,584.3199999999999,1
16073.0,296,1,122.39999999999999,1
16076.0,2,129,2234.73,0
16078.0,283,1,79.2,1
16079.0,16,20,944.0,0
16080.0,81,10,217.16,0
16081.0,55,224,2805.73,0
16083.0,100,31,1317.62,0
16084.0,298,38,436.18,1
16085.0,22,166,981.09,0
16086.0,58,39,1121.39,0
16091.0,154,18,315.06,1
16092.0,114,51,817.86,0
16093.0,106,1,17.0,0
16094.0,11,63,1078.23,0
16096.0,263,12,320.62,1
16097.0,239,10,185.04999999999998,1
16098.0,87,67,2005.63,0
16099.0,49,39,731.9,0
16101.0,70,76,1290.7,0
16102.0,41,57,1842.14,0
16103.0,6,48,1429.64,0
16104.0,61,29,302.36,0
16105.0,248,13,336.96,1
16106.0,65,6,108.38,0
16107.0,17,27,2329.46,0
16108.0,84,48,842.5,0
16109.0,218,18,611.88,1
16110.0,44,347,1334.57,0
16112.0,142,16,195.73999999999998,1
16113.0,182,30,161.38,1
16114.0,170,8,135.75000000000003,1
16115.0,9,284,1667.97,0
16116.0,211,34,612.78,1
16117.0,189,30,232.21,1
16119.0,7,16,423.36,0
16120.0,58,30,1309.14,0
16121.0,56,209,865.88,0
16122.0,72,38,684.4200000000001,0
16123.0,51,16,307.78,0
16124.0,316,11,249.0,1
16125.0,366,13,289.35,1
16126.0,28,117,6287.77,0
16127.0,38,40,656.25,0
16128.0,17,89,1880.22,0
16131.0,51,78,3506.54,0
16133.0,3,331,12888.64,0
16134.0,21,35,618.09,0
16135.0,262,21,517.55,1
16136.0,59,37,709.38,0
16139.0,18,31,635.41,0
16140.0,65,35,725.18,0
16141.0,87,30,620.4,0
16142.0,249,37,535.34,1
16143.0,2,116,2174.94,0
16144.0,246,1,175.2,1
16145.0,8,224,3799.4900000000002,0
16146.0,156,29,734.13,1
16147.0,133,22,375.0,0
16148.0,295,1,76.32000000000001,1
16149.0,4,18,280.52,0
16150.0,42,117,2053.02,0
16152.0,268,29,1829.04,1
16153.0,49,89,1824.23,0
16156.0,8,130,3122.04,0
16157.0,15,18,656.69,0
16159.0,281,14,348.2,1
16160.0,64,19,793.4399999999999,0
16161.0,1,474,5575.56,0
16162.0,251,2,37.4,1
16163.0,364,4,237.6,1
16164.0,16,34,822.48,0
16168.0,10,95,3070.34,0
16169.0,7,85,1822.97,0
16170.0,50,125,1885.05,0
16171.0,58,3,73.2,0
16172.0,94,69,1140.21,0
16173.0,15,84,1418.32,0
16174.0,125,21,551.95,0
16175.0,93,58,1037.59,0
16177.0,49,15,331.95,0
16178.0,137,8,197.9,1
16179.0,60,11,215.83,0
16180.0,99,162,10254.18,0
16181.0,72,11,305.54,0
16182.0,71,14,1538.65,0
16183.0,66,15,338.71000000000004,0
16184.0,63,45,1158.79,0
16185.0,16,31,529.41,0
16186.0,22,218,4006.94,0
16187.0,31,295,6911.4400000000005,0
16188.0,44,67,981.86,0
16189.0,15,11,215.48,0
16190.0,39,6,215.08,0
16191.0,2,132,4609.32,0
16193.0,236,19,314.45,1
16198.0,74,14,400.68,0
16200.0,3,177,1079.94,0
16201.0,2,111,1863.47,0
16202.0,360,18,365.27,1
16203.0,58,35,592.9,0
16204.0,22,56,405.42,0
16205.0,30,94,759.74,0
16206.0,54,62,536.64,0
16207.0,24,19,394.38,0
16208.0,44,65,663.84,0
16209.0,88,45,1042.22,0
16210.0,1,111,5546.54,0
16211.0,88,23,547.02,0
16212.0,18,41,690.34,0
16213.0,78,6,159.0,0
16214.0,170,44,1062.75,1
16215.0,80,14,242.35,0
16216.0,266,37,914.9300000000001,1
16217.0,234,15,304.25,1
16218.0,29,84,3084.68,0
16221.0,36,97,864.86,0
16222.0,317,135,845.88,1
16224.0,56,96,1295.3,0
16225.0,44,133,1096.03,0
16226.0,202,8,255.12,1
16227.0,224,6,314.22,1
16229.0,86,47,1010.6,0
16230.0,189,35,542.03,1
16232.0,43,37,990.88,0
16233.0,70,22,536.6800000000001,0
16235.0,40,46,867.31,0
16236.0,77,20,432.2,0
16239.0,56,19,414.2,0
16240.0,23,133,3221.3,0
16241.0,9,642,2600.09,0
16242.0,7,292,3602.43,0
16243.0,33,51,409.1,0
16244.0,211,91,1522.75,1
16245.0,23,90,1413.66,0
16247.0,169,15,114.14,1
16248.0,61,7,152.94,0
16249.0,52,69,1800.07,0
16250.0,260,24,389.44,1
16253.0,66,123,3683.86,0
16255.0,16,261,2616.68,0
16256.0,266,13,752.4300000000001,1
16257.0,176,2,46.95,1
16258.0,44,131,4177.81,0
16260.0,50,17,831.45,0
16261.0,16,122,745.99,0
16265.0,8,258,5447.0,0
16266.0,73,60,861.47,0
16268.0,70,45,667.65,0
16270.0,352,54,1141.24,1
16271.0,2,132,1428.82,0
16272.0,116,25,411.7,0
16274.0,372,67,357.95,1
16275.0,196,33,559.87,1
16276.0,176,5,277.8,1
16278.0,99,22,346.38,0
16279.0,20,107,1509.58,0
16281.0,71,14,1252.06,0
16282.0,339,11,168.3,1
16283.0,5,166,1570.81,0
16284.0,30,105,822.29,0
16287.0,169,8,142.5,1
16292.0,121,17,302.25,0
16293.0,21,118,2248.9900000000002,0
16295.0,9,79,1328.55,0
16297.0,268,20,301.9,1
16298.0,22,27,598.2,0
16302.0,126,11,233.22,0
16303.0,25,162,5360.63,0
16305.0,138,22,361.21999999999997,1
16306.0,213,41,632.27,1
16309.0,105,42,706.57,0
16311.0,17,37,616.26,0
16313.0,2,16,274.15000000000003,0
16315.0,330,14,226.37,1
16316.0,63,149,2438.91,0
16317.0,119,69,1341.65,0
16318.0,34,19,328.15,0
16319.0,217,3,404.40000000000003,1
16320.0,171,56,1038.46,1
16321.0,71,12,373.65000000000003,0
16322.0,0,37,326.75,0
16324.0,127,114,427.06,0
16325.0,46,18,594.24,0
16326.0,5,318,3110.54,0
16327.0,13,319,3844.22,0
16330.0,17,37,251.28,0
16332.0,27,150,1592.24,0
16333.0,191,4,669.44,1
16337.0,36,10,151.05,0
16338.0,156,11,214.79999999999998,1
16339.0,283,20,109.95,1
16340.0,106,141,544.37,0
16341.0,24,77,1971.87,0
16342.0,74,15,322.41,0
16343.0,15,47,370.47999999999996,0
16344.0,157,2,101.10000000000001,1
16345.0,43,38,575.41,0
16347.0,10,84,884.51,0
16348.0,31,232,1468.25,0
16349.0,290,8,53.08,1
16350.0,20,57,1116.47,0
16351.0,332,8,153.9,1
16352.0,17,28,494.44,0
16353.0,17,81,2839.31,0
16354.0,62,39,395.8,0
16356.0,197,31,211.77,1
16357.0,32,34,658.88,0
16358.0,0,109,2027.5,0
16359.0,6,65,1521.96,0
16360.0,4,649,3507.22,0
16361.0,9,106,896.66,0
16362.0,31,81,734.77,0
16363.0,52,5,109.36000000000001,0
16364.0,11,53,707.04,0
16365.0,17,49,918.12,0
16366.0,18,18,327.3,0
16367.0,36,127,803.52,0
16368.0,1,74,496.65000000000003,0
16369.0,17,117,1553.28,0
16370.0,81,225,1319.3,0
16372.0,32,96,367.51,0
16374.0,65,111,473.03000000000003,0
16376.0,8,123,986.2,0
16377.0,266,4,286.2,1
16378.0,246,23,362.95,1
16379.0,3,108,2157.4,0
16380.0,60,30,808.59,0
16383.0,74,101,667.9399999999999,0
16384.0,89,33,584.5,0
16385.0,59,56,554.71,0
16386.0,28,73,311.5,0
16387.0,322,4,94.36,1
16389.0,52,34,1382.07,0
16392.0,269,45,221.19,1
16393.0,1,330,3046.21,0
16394.0,56,83,1555.34,0
16395.0,60,207,1485.73,0
16398.0,153,82,1705.8,1
16399.0,18,73,408.57,0
16400.0,94,29,303.93,0
16401.0,0,186,4098.32,0
16402.0,264,60,299.6,1
16403.0,311,10,177.5,1
16404.0,69,23,443.05,0
16405.0,301,5,167.25,1
16406.0,18,54,159.89000000000001,0
16407.0,12,172,2126.93,0
16409.0,35,231,2028.46,0
16411.0,18,45,214.65,0
16412.0,53,35,151.83,0
16413.0,56,31,262.2,0
16414.0,21,7,126.25,0
16415.0,43,47,207.5,0
16416.0,26,71,1051.4,0
16418.0,44,102,675.27,0
16419.0,112,51,972.23,0
16422.0,16,318,22416.44,0
16423.0,24,18,346.12,0
16424.0,190,5,133.56,1
16425.0,301,21,302.7,1
16426.0,1,368,1906.63,0
16427.0,262,9,241.06,1
16429.0,105,1,4.95,0
16430.0,56,6,300.85,0
16431.0,212,82,642.52,1
16432.0,63,8,287.4,0
16433.0,27,17,184.26,0
16434.0,28,109,1522.25,0
16438.0,5,131,797.97,0
16440.0,7,282,3640.67,0
16441.0,66,24,381.2,0
16442.0,1,165,614.0,0
16444.0,45,83,654.25,0
16445.0,33,63,230.51,0
16446.0,205,2,2.9,1
16447.0,135,36,259.01,0
16448.0,197,20,188.89000000000001,1
16449.0,197,40,707.69,1
16450.0,149,11,311.92,1
16451.0,87,14,266.97,0
16454.0,44,2,6.9,0
16455.0,63,99,1841.18,0
16456.0,98,108,2157.61,0
16457.0,217,9,208.36,1
16458.0,2,202,3482.7400000000002,0
16460.0,27,132,813.52,0
16461.0,177,33,151.42,1
16462.0,73,3,136.0,0
16463.0,20,82,1422.4,0
16464.0,19,227,1310.93,0
16466.0,33,148,1603.46,0
16468.0,73,2,74.9,0
16469.0,23,178,649.45,0
16470.0,51,161,758.78,0
16471.0,274,13,223.95000000000002,1
16473.0,164,18,316.11,1
16474.0,6,331,1861.45,0
16475.0,87,28,544.3,0
16477.0,63,146,2494.46,0
16478.0,24,17,331.0,0
16479.0,9,35,300.83,0
16480.0,75,52,768.9,0
16482.0,15,18,220.62,0
16483.0,191,19,139.35,1
16484.0,173,25,404.3,1
16485.0,76,42,363.65,0
16488.0,32,29,498.8,0
16491.0,46,39,731.5,0
16493.0,79,56,1351.63,0
16494.0,296,50,826.53,1
16495.0,2,95,683.6,0
16496.0,8,95,1599.52,0
16497.0,49,136,2965.69,0
16498.0,160,15,100.97,1
16499.0,359,19,365.45,1
16500.0,4,11,400.86,0
16503.0,106,84,1431.93,0
16504.0,24,79,481.65999999999997,0
16505.0,31,3,419.03999999999996,0
16506.0,19,3,90.30000000000001,0
16509.0,296,13,363.7,1
16510.0,371,13,248.1,1
16511.0,21,169,950.26,0
16513.0,4,35,874.59,0
16515.0,51,113,1627.13,0
16516.0,29,6,101.69999999999999,0
16517.0,276,17,162.7,1
16518.0,60,40,484.32,0
16519.0,24,13,215.07999999999998,0
16520.0,185,156,1046.57,1
16523.0,1,290,9418.470000000001,0
16525.0,1,182,12697.45,0
16526.0,171,15,290.36,1
16527.0,80,14,228.06,0
16528.0,3,17,244.41,0
16529.0,189,30,455.25,1
16531.0,21,77,1244.59,0
16533.0,18,169,1092.32,0
16535.0,4,31,593.75,0
16536.0,109,55,548.97,0
16539.0,2,45,1388.81,0
16542.0,53,5,119.62,0
16545.0,164,2,101.7,1
16546.0,290,25,787.15,1
16549.0,9,943,4139.13,0
16550.0,108,251,2298.97,0
16551.0,95,32,922.12,0
16552.0,242,17,379.73,1
16553.0,162,81,5049.02,1
16554.0,41,52,837.1,0
16555.0,34,17,285.89,0
16556.0,66,207,3313.79,0
16557.0,23,11,281.85,0
16558.0,0,459,8086.49,0
16560.0,26,56,841.41,0
16561.0,5,31,511.12,0
16563.0,53,18,845.74,0
16565.0,363,3,173.7,1
16566.0,14,18,614.66,0
16567.0,193,35,865.6,1
16569.0,2,5,124.2,0
16570.0,14,126,3738.4,0
16571.0,26,87,1421.69,0
16572.0,126,57,1009.6,0
16573.0,84,42,663.61,0
16574.0,70,28,451.44,0
16581.0,182,9,105.84,1
16582.0,112,6,313.62,0
16583.0,373,14,233.45,1
16584.0,79,28,936.08,0
16586.0,248,8,463.95,1
16587.0,231,13,225.15,1
16589.0,70,33,459.24,0
16591.0,68,10,213.5,0
16592.0,3,216,4113.68,0
16593.0,50,27,330.03,0
16594.0,74,40,176.02,0
16595.0,60,82,358.96,0
16596.0,15,12,250.15,0
16597.0,3,7,90.04,0
16598.0,285,10,145.04999999999998,1
16600.0,3,62,813.52,0
16601.0,40,31,244.79999999999998,0
16602.0,35,29,528.08,0
16603.0,74,34,482.47,0
16607.0,17,170,2802.71,0
16609.0,14,276,5493.46,0
16610.0,218,6,75.66,1
16611.0,185,10,129.49,1
16612.0,32,66,1187.66,0
16613.0,69,30,618.59,0
16614.0,182,26,506.19,1
16616.0,14,33,500.42,0
16617.0,235,5,151.85,1
16618.0,30,96,2647.59,0
16619.0,263,14,226.21,1
16620.0,3,9,178.96,0
16621.0,51,29,813.48,0
16623.0,245,5,129.45,1
16624.0,80,48,810.5699999999999,0
16625.0,274,23,333.08,1
16626.0,0,179,4413.1,0
16627.0,78,20,322.8,0
16628.0,29,117,2188.05,0
16629.0,73,64,417.73,0
16633.0,16,152,2883.1,0
16634.0,222,9,217.9,1
16637.0,31,69,1154.47,0
16638.0,22,94,1680.72,0
16639.0,30,50,1257.51,0
16641.0,105,12,231.10000000000002,0
16642.0,4,34,688.33,0
16643.0,245,27,487.51,1
16644.0,177,62,833.78,1
16647.0,169,14,214.06,1
16648.0,42,19,290.65999999999997,0
16650.0,71,24,518.42,0
16652.0,58,118,6773.97,0
16653.0,15,69,1212.66,0
16654.0,140,29,601.27,1
16655.0,17,259,3590.23,0
16656.0,21,65,5700.8,0
16657.0,9,201,931.94,0
16658.0,367,8,123.24,1
16659.0,188,2,39.12,1
16660.0,15,15,810.45,0
16665.0,361,9,135.39999999999998,1
16666.0,18,31,118.59,0
16667.0,67,53,570.13,0
16668.0,14,20,306.71999999999997,0
16669.0,23,157,1373.69,0
16670.0,16,252,4095.9,0
16671.0,27,3,309.39,0
16672.0,1,113,7908.14,0
16674.0,54,95,318.44,0
16676.0,33,89,1592.1200000000001,0
16678.0,2,162,3109.6,0
16679.0,365,3,129.75,1
16680.0,42,10,183.7,0
16681.0,72,44,1770.34,0
16682.0,4,30,1028.0,0
16684.0,3,166,21059.36,0
16685.0,60,60,323.46,0
16686.0,46,578,3060.1,0
16688.0,0,62,1260.86,0
16689.0,75,13,422.59999999999997,0
16690.0,71,12,225.57999999999998,0
16692.0,255,2,158.5,1
16693.0,68,59,481.62,0
16696.0,134,10,657.9000000000001,0
16697.0,240,21,112.75,1
16700.0,8,308,5076.55,0
16701.0,8,143,5397.82,0
16705.0,0,266,13167.69,0
16706.0,36,110,526.11,0
16708.0,45,27,656.63,0
16709.0,84,79,3029.87,0
16710.0,18,401,2482.62,0
16711.0,2,20,1139.83,0
16712.0,17,435,3391.37,0
16713.0,18,624,6923.13,0
16714.0,218,92,911.53,1
16715.0,77,19,301.71999999999997,0
16716.0,266,1,166.8,1
16717.0,23,199,3858.38,0
16718.0,368,44,623.33,1
16719.0,14,200,1790.0,0
16720.0,25,25,154.82,0
16721.0,261,37,292.47,1
16722.0,16,225,4730.81,0
16723.0,90,43,589.15,0
16725.0,301,150,780.81,1
16726.0,25,182,1380.89,0
16727.0,363,46,272.82,1
16728.0,45,253,1048.28,0
16729.0,37,656,7238.34,0
16730.0,51,79,742.04,0
16732.0,31,28,603.75,0
16734.0,51,53,650.51,0
16735.0,78,125,2300.56,0
16738.0,297,1,3.75,1
16739.0,176,13,323.0,1
16743.0,28,191,2238.09,0
16744.0,10,233,1301.16,0
16745.0,86,357,7194.3,0
16746.0,4,449,6697.66,0
16747.0,37,42,836.06,0
16748.0,17,69,1515.9,0
16750.0,44,92,622.67,0
16751.0,30,24,846.72,0
16752.0,372,9,207.5,1
16753.0,57,34,223.92000000000002,0
16755.0,113,170,1496.83,0
16756.0,214,13,239.4,1
16757.0,318,7,106.83000000000001,1
16758.0,64,22,369.34000000000003,0
16759.0,7,42,789.79,0
16761.0,96,13,316.62,0
16762.0,19,89,1501.38,0
16763.0,198,23,611.85,1
16764.0,3,691,2794.07,0
16765.0,293,1,34.0,1
16766.0,272,34,1145.6,1
16767.0,30,221,5376.6,0
16768.0,47,54,478.09000000000003,0
16769.0,259,40,380.39,1
16770.0,57,144,769.71,0
16771.0,32,255,2246.81,0
16773.0,56,26,171.59,0
16774.0,67,47,661.1,0
16775.0,9,157,1695.28,0
16776.0,59,72,386.92,0
16777.0,79,48,225.51,0
16778.0,73,16,245.94,0
16779.0,1,331,10395.300000000001,0
16780.0,99,60,425.19,0
16781.0,371,17,311.25,1
16782.0,9,190,2279.9,0
16784.0,19,3,107.6,0
16788.0,122,141,593.09,0
16789.0,7,5,80.8,0
16790.0,3,93,1545.6200000000001,0
16791.0,28,320,1721.78,0
16792.0,281,12,110.38000000000001,1
16793.0,56,16,243.84,0
16794.0,0,281,1221.16,0
16795.0,364,66,414.88,1
16796.0,88,18,305.62,0
16800.0,10,163,1201.1,0
16801.0,162,76,1619.73,1
16803.0,64,24,332.3,0
16804.0,22,60,536.99,0
16805.0,173,98,460.59,1
16806.0,102,99,799.9,0
16807.0,142,67,1121.59,0
16808.0,98,23,288.42,0
16809.0,22,149,914.69,0
16810.0,191,15,309.54,1
16811.0,4,28,547.07,0
16812.0,360,15,479.35,1
16813.0,7,444,1691.05,0
16814.0,13,324,6509.1,0
16816.0,102,28,417.06,0
16817.0,2,86,1604.75,0
16818.0,10,188,3349.57,0
16820.0,95,26,497.61,0
16823.0,226,38,358.38,1
16824.0,15,26,460.64,0
16825.0,38,28,775.1800000000001,0
16826.0,50,22,341.7,0
16828.0,92,8,128.5,0
16829.0,156,11,197.22,1
16830.0,38,23,325.91,0
16832.0,183,12,199.15,1
16833.0,0,47,1106.53,0
16834.0,227,24,413.46,1
16835.0,127,10,180.85,0
16836.0,39,11,251.87,0
16837.0,30,165,3170.98,0
16838.0,196,25,588.85,1
16839.0,8,258,14513.75,0
16841.0,36,116,1869.82,0
16842.0,100,63,1264.19,0
16843.0,42,378,10196.57,0
16846.0,49,11,214.32,0
16847.0,42,12,193.44,0
16848.0,52,14,281.42,0
16849.0,186,8,124.57,1
16850.0,333,19,332.41,1
16851.0,3,20,342.45,0
16852.0,9,9,144.91000000000003,0
16855.0,23,19,328.4,0
16856.0,14,2,35.400000000000006,0
16858.0,368,10,375.69000000000005,1
16859.0,144,52,747.81,1
16861.0,59,6,173.76,0
16863.0,30,26,502.8,0
16866.0,140,11,207.73999999999998,1
16869.0,22,127,825.0,0
16871.0,21,137,2812.34,0
16872.0,76,7,680.02,0
16873.0,4,278,6773.62,0
16875.0,66,112,2095.53,0
16877.0,11,155,852.16,0
16878.0,83,3,13.3,0
16880.0,30,178,1519.08,0
16882.0,66,39,705.12,0
16883.0,186,38,276.73,1
16884.0,37,26,429.84000000000003,0
16885.0,14,97,470.05,0
16887.0,34,36,194.67000000000002,0
16889.0,194,135,1578.67,1
16891.0,1,189,804.64,0
16892.0,0,97,524.91,0
16893.0,366,45,145.93,1
16895.0,64,67,218.3,0
16897.0,298,37,289.78,1
16898.0,25,149,504.15999999999997,0
16899.0,7,125,1281.56,0
16900.0,16,79,887.11,0
16902.0,115,43,1482.63,0
16903.0,28,58,372.44,0
16904.0,3,698,3749.26,0
16905.0,4,208,3102.43,0
16906.0,81,89,578.21,0
16907.0,28,150,981.23,0
16909.0,71,18,379.14,0
16910.0,3,526,1502.43,0
16912.0,28,101,2575.38,0
16913.0,289,8,113.44,1
16914.0,35,36,207.68,0
16915.0,8,56,621.2900000000001,0
16916.0,23,140,575.06,0
16917.0,276,9,391.52,1
16918.0,49,128,1068.82,0
16919.0,155,326,2596.03,0
16921.0,60,56,168.24,0
16923.0,11,657,7242.13,0
16924.0,20,83,846.75,0
16926.0,370,14,230.25,1
16927.0,115,6,543.05,0
16928.0,79,209,2847.6,0
16929.0,3,77,1295.39,0
16930.0,25,54,380.55,0
16931.0,4,894,4602.96,0
16932.0,52,49,160.26,0
16933.0,0,43,562.87,0
16934.0,54,62,950.9300000000001,0
16936.0,25,53,261.0,0
16938.0,8,240,1903.13,0
16940.0,51,304,3049.46,0
16942.0,12,278,1919.46,0
16943.0,211,33,816.73,1
16945.0,21,249,4345.5,0
16947.0,235,21,406.48,1
16948.0,138,19,435.02,1
16949.0,3,58,786.27,0
16950.0,56,42,1178.56,0
16951.0,134,86,1277.75,0
16952.0,108,16,167.61,0
16953.0,29,1,20.8,0
16954.0,0,54,2085.08,0
16955.0,184,25,518.67,1
16956.0,17,16,308.74,0
16957.0,238,16,416.64,1
16959.0,86,7,117.35000000000001,0
16960.0,38,101,507.05,0
16961.0,115,14,234.17,0
16963.0,186,7,110.55000000000001,1
16965.0,226,25,200.79999999999998,1
16966.0,7,27,1842.9699999999998,0
16967.0,188,21,319.02,1
16968.0,3,31,439.43,0
16969.0,38,42,650.41,0
16971.0,37,41,357.21,0
16976.0,266,2,251.51999999999998,1
16978.0,77,39,344.33,0
16979.0,3,89,1852.0,0
16980.0,254,86,845.76,1
16982.0,60,22,384.06,0
16983.0,12,147,1930.8899999999999,0
16984.0,87,395,4476.31,0
16985.0,16,119,5219.32,0
16986.0,29,2,83.2,0
16987.0,2,129,1625.05,0
16988.0,4,7,126.12,0
16989.0,6,12,1133.25,0
16990.0,218,1,179.0,1
16992.0,10,93,1614.31,0
16996.0,29,37,1456.96,0
16997.0,287,12,702.0,1
16998.0,149,4,295.0,1
16999.0,22,23,484.82,0
17001.0,0,169,3989.57,0
17002.0,85,49,1493.73,0
17004.0,45,41,1143.96,0
17006.0,4,44,781.78,0
17007.0,50,52,889.9300000000001,0
17010.0,17,11,195.36,0
17011.0,29,15,270.9,0
17014.0,7,73,585.91,0
17015.0,28,205,1837.52,0
17017.0,2,252,8694.26,0
17018.0,40,16,920.1,0
17019.0,10,230,1271.15,0
17022.0,30,7,71.0,0
17024.0,44,3,95.85,0
17025.0,60,9,357.77,0
17026.0,184,4,154.82999999999998,1
17027.0,78,153,890.29,0
17030.0,63,11,146.87,0
17031.0,11,22,380.35,0
17033.0,85,27,775.74,0
17034.0,15,30,745.52,0
17035.0,245,28,433.53000000000003,1
17037.0,87,75,1267.32,0
17038.0,29,22,112.4,0
17040.0,137,15,449.73,0
17041.0,26,70,1081.57,0
17042.0,2,98,1044.3799999999999,0
17043.0,31,102,1735.18,0
17044.0,24,4,535.6800000000001,0
17045.0,112,22,339.44,0
17046.0,156,22,642.02,1
17047.0,84,65,1100.9,0
17048.0,117,43,925.35,0
17049.0,2,317,5409.9800000000005,0
17050.0,95,316,3228.84,0
17051.0,193,43,247.14000000000001,1
17052.0,27,87,412.2,0
17053.0,130,13,498.48,0
17054.0,27,83,1356.33,0
17058.0,81,62,1179.89,0
17059.0,29,505,3090.42,0
17060.0,265,5,234.24,1
17061.0,73,93,3779.73,0
17062.0,313,70,538.37,1
17063.0,20,78,1461.14,0
17064.0,58,62,859.35,0
17068.0,11,296,4552.14,0
17069.0,27,143,2709.7000000000003,0
17070.0,113,64,312.14,0
17071.0,27,140,2429.03,0
17073.0,17,173,1445.67,0
17075.0,17,76,833.7,0
17076.0,35,25,841.0799999999999,0
17078.0,35,28,378.2,0
17079.0,77,2,118.80000000000001,0
17080.0,21,8,287.62,0
17081.0,24,59,288.06,0
17082.0,32,80,1753.85,0
17083.0,108,52,1405.78,0
17084.0,34,162,2949.75,0
17085.0,122,187,1566.65,0
17086.0,6,95,1841.28,0
17088.0,27,115,1991.01,0
17090.0,3,63,2043.95,0
17091.0,2,195,3827.76,0
17092.0,49,124,1777.39,0
17094.0,321,14,302.0,1
17095.0,22,74,1324.16,0
17096.0,14,48,1022.13,0
17097.0,1,205,952.59,0
17100.0,17,65,971.74,0
17101.0,9,42,1621.73,0
17102.0,261,1,25.5,1
17105.0,158,90,665.78,1
17107.0,32,415,10371.01,0
17109.0,28,114,883.87,0
17110.0,164,12,163.29999999999998,1
17111.0,46,30,248.61,0
17114.0,5,126,808.23,0
17115.0,7,39,837.5,0
17117.0,287,9,116.19999999999999,1
17118.0,317,10,157.02,1
17119.0,2,35,606.91,0
17120.0,232,18,307.46,1
17122.0,118,7,138.32,0
17123.0,161,9,345.29999999999995,1
17124.0,184,31,298.5,1
17125.0,49,40,259.35,0
17126.0,151,250,1000.85,0
17128.0,334,14,157.09,1
17131.0,4,133,2462.78,0
17133.0,15,18,1884.24,0
17134.0,106,24,425.0,0
17135.0,15,52,1139.73,0
17138.0,275,24,380.5,1
17139.0,15,478,10668.47,0
17140.0,246,20,465.32,1
17142.0,238,15,579.0,1
17144.0,0,48,984.57,0
17146.0,105,35,749.78,0
17147.0,22,81,1714.59,0
17148.0,51,9,124.88,0
17152.0,194,12,573.5,1
17153.0,23,14,213.78,0
17154.0,74,23,329.34,0
17155.0,17,20,251.70000000000002,0
17157.0,7,13,319.0,0
17158.0,31,67,1266.97,0
17159.0,21,101,1538.88,0
17160.0,30,229,3518.03,0
17162.0,28,104,1715.46,0
17163.0,21,5,293.1,0
17164.0,32,144,2467.35,0
17165.0,283,10,158.68,1
17166.0,38,12,206.34,0
17169.0,57,54,835.78,0
17171.0,288,16,224.91,1
17172.0,78,15,317.76,0
17173.0,4,86,3766.6,0
17174.0,217,4,59.9,1
17175.0,43,63,1443.69,0
17176.0,201,15,306.13,1
17179.0,177,79,711.37,1
17180.0,55,128,796.03,0
17181.0,56,23,239.92000000000002,0
17183.0,7,73,3347.31,0
17186.0,46,2,144.0,0
17187.0,226,10,203.95,1
17188.0,10,84,2474.23,0
17189.0,105,56,382.43,0
17190.0,58,19,444.74,0
17191.0,27,237,2095.13,0
17193.0,35,32,1699.3000000000002,0
17194.0,273,25,260.94,1
17197.0,29,29,1013.01,0
17198.0,23,92,690.96,0
17201.0,53,38,341.82,0
17203.0,35,147,3347.61,0
17204.0,174,57,1564.56,1
17205.0,53,13,384.08,0
17206.0,52,7,204.24,0
17211.0,26,211,2317.2200000000003,0
17212.0,252,4,226.85,1
17213.0,39,157,2781.23,0
17214.0,59,102,1068.7,0
17217.0,233,9,113.5,1
17218.0,3,269,1958.62,0
